SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
34437,Hemavathi,2015,22,2015-05-30,6.40,2870.07,160,75,HEMAVATHI-2015-05-30
34438,Hemavathi,2015,22,2015-05-31,6.41,2869.95,181,75,HEMAVATHI-2015-05-31
34511,Hemavathi,2015,23,2015-06-01,6.43,2870.20,328,75,HEMAVATHI-2015-06-01
34512,Hemavathi,2015,23,2015-06-02,6.45,2870.33,391,75,HEMAVATHI-2015-06-02
34513,Hemavathi,2015,23,2015-06-03,6.48,2870.52,516,75,HEMAVATHI-2015-06-03
34514,Hemavathi,2015,23,2015-06-04,6.52,2870.70,496,75,HEMAVATHI-2015-06-04
34515,Hemavathi,2015,23,2015-06-05,6.54,2870.83,390,75,HEMAVATHI-2015-06-05
34516,Hemavathi,2015,23,2015-06-06,6.57,2871,475,75,HEMAVATHI-2015-06-06
34517,Hemavathi,2015,23,2015-06-07,6.62,2871.16,654,75,HEMAVATHI-2015-06-07
34518,Hemavathi,2015,23,2015-06-08,6.65,2871.29,553,75,HEMAVATHI-2015-06-08
34519,Hemavathi,2015,23,2015-06-09,6.67,2871.35,319,75,HEMAVATHI-2015-06-09
34520,Hemavathi,2015,23,2015-06-10,6.69,2871.43,386,75,HEMAVATHI-2015-06-10
34629,Hemavathi,2015,24,2015-06-13,6.69,2871.40,202,75,HEMAVATHI-2015-06-13
34630,Hemavathi,2015,24,2015-06-14,6.76,2871.64,587,75,HEMAVATHI-2015-06-14
34631,Hemavathi,2015,24,2015-06-15,6.82,2871.85,819,75,HEMAVATHI-2015-06-15
34632,Hemavathi,2015,24,2015-06-16,6.86,2872.02,686,75,HEMAVATHI-2015-06-16
34633,Hemavathi,2015,24,2015-06-17,6.91,2872.16,586,75,HEMAVATHI-2015-06-17
34634,Hemavathi,2015,24,2015-06-11,6.70,2871.45,177,75,HEMAVATHI-2015-06-11
34635,Hemavathi,2015,24,2015-06-12,6.71,2871.47,195,75,HEMAVATHI-2015-06-12
34720,Hemavathi,2015,25,2015-06-18,6.95,2872.33,686,75,HEMAVATHI-2015-06-18
34721,Hemavathi,2015,25,2015-06-19,7.03,2872.60,1020,75,HEMAVATHI-2015-06-19
34722,Hemavathi,2015,25,2015-06-20,7.21,2873.20,2167,75,HEMAVATHI-2015-06-20
34723,Hemavathi,2015,25,2015-06-21,8.04,2875.75,9682,75,HEMAVATHI-2015-06-21
34724,Hemavathi,2015,25,2015-06-22,9.67,2880,19003,75,HEMAVATHI-2015-06-22
34725,Hemavathi,2015,25,2015-06-23,12.24,2886.31,29871,75,HEMAVATHI-2015-06-23
34726,Hemavathi,2015,25,2015-06-24,14.05,2890,21140,75,HEMAVATHI-2015-06-24
34811,Hemavathi,2015,26,2015-06-25,16.25,2893.91,25633,75,HEMAVATHI-2015-06-25
34812,Hemavathi,2015,26,2015-06-26,18.51,2897.91,26228,75,HEMAVATHI-2015-06-26
34813,Hemavathi,2015,26,2015-06-27,20.68,2901.50,25338,75,HEMAVATHI-2015-06-27
34814,Hemavathi,2015,26,2015-06-28,21.70,2903,11882,75,HEMAVATHI-2015-06-28
34815,Hemavathi,2015,26,2015-06-29,21.91,2903.31,2598,75,HEMAVATHI-2015-06-29
34816,Hemavathi,2015,26,2015-06-30,22.34,2903.95,5197,75,HEMAVATHI-2015-06-30
34817,Hemavathi,2015,26,2015-07-01,22.79,2904.60,5355,75,HEMAVATHI-2015-07-01
34902,Hemavathi,2015,27,2015-07-02,23.07,2905,3361,75,HEMAVATHI-2015-07-02
34903,Hemavathi,2015,27,2015-07-03,23.35,2905.41,3486,75,HEMAVATHI-2015-07-03
34904,Hemavathi,2015,27,2015-07-04,23.62,2905.79,3241,75,HEMAVATHI-2015-07-04
34905,Hemavathi,2015,27,2015-07-05,23.77,2906,1864,75,HEMAVATHI-2015-07-05
34906,Hemavathi,2015,27,2015-07-06,23.91,2906.20,1820,75,HEMAVATHI-2015-07-06
34907,Hemavathi,2015,27,2015-07-07,24.12,2906.50,3074,500,HEMAVATHI-2015-07-07
34908,Hemavathi,2015,27,2015-07-08,24.27,2906.70,2246,500,HEMAVATHI-2015-07-08
34993,Hemavathi,2015,28,2015-07-09,24.54,2907.08,3637,400,HEMAVATHI-2015-07-09
34994,Hemavathi,2015,28,2015-07-10,24.76,2907.39,3158,500,HEMAVATHI-2015-07-10
34995,Hemavathi,2015,28,2015-07-11,24.98,2907.70,3158,500,HEMAVATHI-2015-07-11
34996,Hemavathi,2015,28,2015-07-12,25.13,2907.91,2330,500,HEMAVATHI-2015-07-12
34997,Hemavathi,2015,28,2015-07-13,25.36,2908.22,3216,500,HEMAVATHI-2015-07-13
34998,Hemavathi,2015,28,2015-07-14,25.50,2908.41,2218,500,HEMAVATHI-2015-07-14
34999,Hemavathi,2015,28,2015-07-15,25.58,2908.52,1535,500,HEMAVATHI-2015-07-15
35084,Hemavathi,2015,29,2015-07-16,25.73,2908.72,2304,500,HEMAVATHI-2015-07-16
35085,Hemavathi,2015,29,2015-07-17,25.87,2908.91,2217,500,HEMAVATHI-2015-07-17
35086,Hemavathi,2015,29,2015-07-18,26.05,2909.16,2728,500,HEMAVATHI-2015-07-18
35087,Hemavathi,2015,29,2015-07-19,26.42,2909.66,4865,500,HEMAVATHI-2015-07-19
35088,Hemavathi,2015,29,2015-07-20,27.14,2910.60,8846,500,HEMAVATHI-2015-07-20
35089,Hemavathi,2015,29,2015-07-21,27.86,2911.54,8973,500,HEMAVATHI-2015-07-21
35090,Hemavathi,2015,29,2015-07-22,28.21,2912,4682,500,HEMAVATHI-2015-07-22
35175,Hemavathi,2015,30,2015-07-23,28.42,2912.25,2944,500,HEMAVATHI-2015-07-23
35176,Hemavathi,2015,30,2015-07-24,28.75,2912.66,4548,600,HEMAVATHI-2015-07-24
35177,Hemavathi,2015,30,2015-07-25,28.95,2912.91,3176,728,HEMAVATHI-2015-07-25
35178,Hemavathi,2015,30,2015-07-26,29.16,2913.16,3066,620,HEMAVATHI-2015-07-26
35179,Hemavathi,2015,30,2015-07-27,29.36,2913.41,2997,550,HEMAVATHI-2015-07-27
35180,Hemavathi,2015,30,2015-07-28,29.53,2913.62,2924,850,HEMAVATHI-2015-07-28
35181,Hemavathi,2015,30,2015-07-29,29.76,2913.91,4101,1275,HEMAVATHI-2015-07-29
35266,Hemavathi,2015,31,2015-07-30,29.76,2913.91,2927,2825,HEMAVATHI-2015-07-30
35267,Hemavathi,2015,31,2015-07-31,29.68,2913.81,3038,3875,HEMAVATHI-2015-07-31
35268,Hemavathi,2015,31,2015-08-01,29.55,2913.64,2817,4310,HEMAVATHI-2015-08-01
35269,Hemavathi,2015,31,2015-08-02,29.45,2913.52,3577,4600,HEMAVATHI-2015-08-02
35270,Hemavathi,2015,31,2015-08-03,29.26,2913.29,2595,4650,HEMAVATHI-2015-08-03
35271,Hemavathi,2015,31,2015-08-04,29.03,2913,2131,4750,HEMAVATHI-2015-08-04
35272,Hemavathi,2015,31,2015-08-05,28.82,2912.75,2554,4800,HEMAVATHI-2015-08-05
35357,Hemavathi,2015,32,2015-08-06,28.82,2912.75,2554,4800,HEMAVATHI-2015-08-06
35358,Hemavathi,2015,32,2015-08-07,28.69,2912.58,3485,4980,HEMAVATHI-2015-08-07
35359,Hemavathi,2015,32,2015-08-08,28.69,2912.58,4904,4805,HEMAVATHI-2015-08-08
35360,Hemavathi,2015,32,2015-08-09,28.80,2912.72,6242,4830,HEMAVATHI-2015-08-09
35361,Hemavathi,2015,32,2015-08-10,28.82,2912.75,5209,4830,HEMAVATHI-2015-08-10
35362,Hemavathi,2015,32,2015-08-11,28.77,2912.68,4570,5130,HEMAVATHI-2015-08-11
35363,Hemavathi,2015,32,2015-08-12,28.62,2912.50,3537,5130,HEMAVATHI-2015-08-12
35448,Hemavathi,2015,33,2015-08-13,28.55,2912.41,6105,6855,HEMAVATHI-2015-08-13
35449,Hemavathi,2015,33,2015-08-14,28.38,2912.20,5750,7630,HEMAVATHI-2015-08-14
35450,Hemavathi,2015,33,2015-08-15,28.21,2912,6044,7830,HEMAVATHI-2015-08-15
35451,Hemavathi,2015,33,2015-08-16,28.05,2911.79,6052,7830,HEMAVATHI-2015-08-16
35452,Hemavathi,2015,33,2015-08-17,27.79,2911.45,4695,7630,HEMAVATHI-2015-08-17
35453,Hemavathi,2015,33,2015-08-18,27.46,2911.02,3244,6980,HEMAVATHI-2015-08-18
35454,Hemavathi,2015,33,2015-08-19,27.12,2910.58,3924,7750,HEMAVATHI-2015-08-19
35539,Hemavathi,2015,34,2015-08-20,26.71,2910.04,3412,8130,HEMAVATHI-2015-08-20
35540,Hemavathi,2015,34,2015-08-21,26.31,2909.50,3026,7560,HEMAVATHI-2015-08-21
35541,Hemavathi,2015,34,2015-08-22,25.94,2909,3118,7300,HEMAVATHI-2015-08-22
35542,Hemavathi,2015,34,2015-08-23,25.84,2908.87,4514,5535,HEMAVATHI-2015-08-23
35543,Hemavathi,2015,34,2015-08-24,25.44,2908.33,2197,6725,HEMAVATHI-2015-08-24
35544,Hemavathi,2015,34,2015-08-25,25.02,2907.75,3896,8700,HEMAVATHI-2015-08-25
35545,Hemavathi,2015,34,2015-08-26,24.48,2907,3060,9600,HEMAVATHI-2015-08-26
35630,Hemavathi,2015,35,2015-08-27,23.88,2906.16,3140,9600,HEMAVATHI-2015-08-27
35631,Hemavathi,2015,35,2015-08-28,23.42,2905.50,1908,7200,HEMAVATHI-2015-08-28
35632,Hemavathi,2015,35,2015-08-29,23.12,2905.08,2312,5630,HEMAVATHI-2015-08-29
35633,Hemavathi,2015,35,2015-08-30,22.89,2904.75,2068,4630,HEMAVATHI-2015-08-30
35634,Hemavathi,2015,35,2015-08-31,22.66,2904.41,1996,4630,HEMAVATHI-2015-08-31
35635,Hemavathi,2015,35,2015-09-01,22.38,2904,1436,4630,HEMAVATHI-2015-09-01
35636,Hemavathi,2015,35,2015-09-02,22.12,2903.63,1485,4630,HEMAVATHI-2015-09-02
35721,Hemavathi,2015,36,2015-09-03,21.87,2903.25,1726,4630,HEMAVATHI-2015-09-03
35722,Hemavathi,2015,36,2015-09-04,21.58,2902.83,1411,4630,HEMAVATHI-2015-09-04
35723,Hemavathi,2015,36,2015-09-05,21.46,2902.66,3376,4630,HEMAVATHI-2015-09-05
35724,Hemavathi,2015,36,2015-09-06,21.29,2902.41,2749,4630,HEMAVATHI-2015-09-06
35725,Hemavathi,2015,36,2015-09-07,21.21,2902.29,3702,4630,HEMAVATHI-2015-09-07
35726,Hemavathi,2015,36,2015-09-08,21.08,2902.10,3220,4630,HEMAVATHI-2015-09-08
35727,Hemavathi,2015,36,2015-09-09,20.97,2901.93,3389,4630,HEMAVATHI-2015-09-09
35812,Hemavathi,2015,37,2015-09-10,20.85,2901.75,3325,4630,HEMAVATHI-2015-09-10
35813,Hemavathi,2015,37,2015-09-11,20.74,2901.58,3404,4630,HEMAVATHI-2015-09-11
35814,Hemavathi,2015,37,2015-09-12,20.60,2901.37,3094,4630,HEMAVATHI-2015-09-12
35815,Hemavathi,2015,37,2015-09-13,20.32,2900.95,1479,4630,HEMAVATHI-2015-09-13
35816,Hemavathi,2015,37,2015-09-14,20,2900.47,1016,4630,HEMAVATHI-2015-09-14
35817,Hemavathi,2015,37,2015-09-15,19.88,2900.29,402,1705,HEMAVATHI-2015-09-15
35818,Hemavathi,2015,37,2015-09-16,19.71,2900.04,1158,3000,HEMAVATHI-2015-09-16
35903,Hemavathi,2015,38,2015-09-17,19.45,2899.58,1817,4780,HEMAVATHI-2015-09-17
35904,Hemavathi,2015,38,2015-09-18,19.14,2899.04,1642,5080,HEMAVATHI-2015-09-18
35905,Hemavathi,2015,38,2015-09-19,18.84,2898.50,1591,5030,HEMAVATHI-2015-09-19
35906,Hemavathi,2015,38,2015-09-20,18.51,2897.91,1716,5480,HEMAVATHI-2015-09-20
35907,Hemavathi,2015,38,2015-09-21,18.17,2897.31,1710,5540,HEMAVATHI-2015-09-21
35908,Hemavathi,2015,38,2015-09-22,17.95,2896.93,1683,4080,HEMAVATHI-2015-09-22
35909,Hemavathi,2015,38,2015-09-23,17.77,2896.60,1658,3730,HEMAVATHI-2015-09-23
35994,Hemavathi,2015,39,2015-09-24,17.58,2896.26,1572,3710,HEMAVATHI-2015-09-24
35995,Hemavathi,2015,39,2015-09-25,17.32,2895.80,2256,5110,HEMAVATHI-2015-09-25
35996,Hemavathi,2015,39,2015-09-26,16.87,2895,2736,7940,HEMAVATHI-2015-09-26
35997,Hemavathi,2015,39,2015-09-27,16.34,2894.06,2327,8380,HEMAVATHI-2015-09-27
35998,Hemavathi,2015,39,2015-09-28,16.14,2893.70,2405,4680,HEMAVATHI-2015-09-28
35999,Hemavathi,2015,39,2015-09-29,15.98,2893.43,2893,4580,HEMAVATHI-2015-09-29
36000,Hemavathi,2015,39,2015-09-30,15.69,2892.91,2163,5480,HEMAVATHI-2015-09-30
36085,Hemavathi,2015,40,2015-10-01,15.41,2892.41,1812,5000,HEMAVATHI-2015-10-01
36086,Hemavathi,2015,40,2015-10-02,15.20,2892.04,2487,4830,HEMAVATHI-2015-10-02
36087,Hemavathi,2015,40,2015-10-03,14.91,2891.52,1679,5000,HEMAVATHI-2015-10-03
36088,Hemavathi,2015,40,2015-10-04,14.61,2891,1309,4630,HEMAVATHI-2015-10-04
36089,Hemavathi,2015,40,2015-10-05,14.34,2890.52,1419,4480,HEMAVATHI-2015-10-05
36090,Hemavathi,2015,40,2015-10-06,14.07,2890.04,1537,4600,HEMAVATHI-2015-10-06
36091,Hemavathi,2015,40,2015-10-07,13.91,2889.75,2696,4520,HEMAVATHI-2015-10-07
36176,Hemavathi,2015,41,2015-10-08,13.72,2889.41,2675,4825,HEMAVATHI-2015-10-08
36177,Hemavathi,2015,41,2015-10-09,13.51,2889.04,2454,4800,HEMAVATHI-2015-10-09
36178,Hemavathi,2015,41,2015-10-10,13.27,2888.62,2077,4750,HEMAVATHI-2015-10-10
36179,Hemavathi,2015,41,2015-10-11,13.04,2888.20,1977,4650,HEMAVATHI-2015-10-11
36180,Hemavathi,2015,41,2015-10-12,12.82,2887.75,2208,4630,HEMAVATHI-2015-10-12
36181,Hemavathi,2015,41,2015-10-13,12.65,2887.33,2759,4680,HEMAVATHI-2015-10-13
36182,Hemavathi,2015,41,2015-10-14,12.45,2886.84,2566,4820,HEMAVATHI-2015-10-14
36267,Hemavathi,2015,42,2015-10-15,12.27,2886.39,2708,4775,HEMAVATHI-2015-10-15
36268,Hemavathi,2015,42,2015-10-16,12.04,2885.83,2124,4710,HEMAVATHI-2015-10-16
36269,Hemavathi,2015,42,2015-10-17,11.80,2885.25,1351,4030,HEMAVATHI-2015-10-17
36270,Hemavathi,2015,42,2015-10-18,11.59,2884.72,1586,4030,HEMAVATHI-2015-10-18
36271,Hemavathi,2015,42,2015-10-19,11.33,2884.08,1014,4350,HEMAVATHI-2015-10-19
36272,Hemavathi,2015,42,2015-10-20,11.06,2883.43,969,3980,HEMAVATHI-2015-10-20
36273,Hemavathi,2015,42,2015-10-21,10.81,2882.81,869,3740,HEMAVATHI-2015-10-21
36358,Hemavathi,2015,43,2015-10-22,10.55,2882.18,811,3730,HEMAVATHI-2015-10-22
36359,Hemavathi,2015,43,2015-10-23,10.31,2881.58,953,3730,HEMAVATHI-2015-10-23
36360,Hemavathi,2015,43,2015-10-24,10.05,2880.93,717,3730,HEMAVATHI-2015-10-24
36361,Hemavathi,2015,43,2015-10-25,9.79,2880.31,850,3730,HEMAVATHI-2015-10-25
36362,Hemavathi,2015,43,2015-10-26,9.54,2879.68,806,3730,HEMAVATHI-2015-10-26
36363,Hemavathi,2015,43,2015-10-27,9.22,2878.91,248,3830,HEMAVATHI-2015-10-27
36364,Hemavathi,2015,43,2015-10-28,8.90,2878.12,146,3830,HEMAVATHI-2015-10-28
36449,Hemavathi,2015,44,2015-10-29,8.61,2877.33,491,3830,HEMAVATHI-2015-10-29
36450,Hemavathi,2015,44,2015-10-30,8.34,2876.58,720,3830,HEMAVATHI-2015-10-30
36451,Hemavathi,2015,44,2015-10-31,8.14,2876.04,1602,3830,HEMAVATHI-2015-10-31
36452,Hemavathi,2015,44,2015-11-01,7.91,2875.41,1223,3830,HEMAVATHI-2015-11-01
36453,Hemavathi,2015,44,2015-11-02,7.91,2875.41,2370,2330,HEMAVATHI-2015-11-02
36454,Hemavathi,2015,44,2015-11-03,8.25,2876.35,6322,2330,HEMAVATHI-2015-11-03
36455,Hemavathi,2015,44,2015-11-04,8.36,2876.64,3590,2330,HEMAVATHI-2015-11-04
36540,Hemavathi,2015,45,2015-11-05,8.49,2877,3885,2330,HEMAVATHI-2015-11-05
36541,Hemavathi,2015,45,2015-11-06,8.61,2877.33,3759,2330,HEMAVATHI-2015-11-06
36542,Hemavathi,2015,45,2015-11-07,8.61,2877.33,2023,1980,HEMAVATHI-2015-11-07
36543,Hemavathi,2015,45,2015-11-08,8.59,2877.29,1905,2030,HEMAVATHI-2015-11-08
36544,Hemavathi,2015,45,2015-11-09,8.51,2877.06,1105,2030,HEMAVATHI-2015-11-09
36545,Hemavathi,2015,45,2015-11-10,8.47,2876.95,1610,1030,HEMAVATHI-2015-11-10
36546,Hemavathi,2015,45,2015-11-11,8.37,2876.68,937,2030,HEMAVATHI-2015-11-11
36631,Hemavathi,2015,46,2015-11-12,8.25,2876.33,600,2030,HEMAVATHI-2015-11-12
36632,Hemavathi,2015,46,2015-11-13,8.16,2876.08,1020,2030,HEMAVATHI-2015-11-13
36633,Hemavathi,2015,46,2015-11-14,8.09,2875.91,1355,2030,HEMAVATHI-2015-11-14
36634,Hemavathi,2015,46,2015-11-15,8.04,2875.75,1397,2030,HEMAVATHI-2015-11-15
36635,Hemavathi,2015,46,2015-11-16,7.94,2875.50,1019,2030,HEMAVATHI-2015-11-16
36636,Hemavathi,2015,46,2015-11-17,7.88,2875.33,814,1490,HEMAVATHI-2015-11-17
36637,Hemavathi,2015,46,2015-11-18,7.90,2875.37,737,530,HEMAVATHI-2015-11-18
36722,Hemavathi,2015,47,2015-11-19,7.90,2875.37,569,530,HEMAVATHI-2015-11-19
36723,Hemavathi,2015,47,2015-11-20,7.92,2875.44,864,530,HEMAVATHI-2015-11-20
36724,Hemavathi,2015,47,2015-11-21,7.96,2875.55,1032,530,HEMAVATHI-2015-11-21
36725,Hemavathi,2015,47,2015-11-22,8.04,2875.75,1411,530,HEMAVATHI-2015-11-22
36726,Hemavathi,2015,47,2015-11-23,8.09,2875.91,1243,530,HEMAVATHI-2015-11-23
36727,Hemavathi,2015,47,2015-11-24,8.14,2876.05,1159,530,HEMAVATHI-2015-11-24
36728,Hemavathi,2015,47,2015-11-25,8.17,2876.13,1117,740,HEMAVATHI-2015-11-25
36813,Hemavathi,2015,48,2015-11-26,8.16,2876.08,1237,1405,HEMAVATHI-2015-11-26
36814,Hemavathi,2015,48,2015-11-27,8.09,2875.91,838,1510,HEMAVATHI-2015-11-27
36815,Hemavathi,2015,48,2015-11-28,8.02,2875.72,1203,1960,HEMAVATHI-2015-11-28
36816,Hemavathi,2015,48,2015-11-29,7.88,2875.33,362,1960,HEMAVATHI-2015-11-29
36817,Hemavathi,2015,48,2015-11-30,7.74,2874.91,293,1960,HEMAVATHI-2015-11-30
36818,Hemavathi,2015,48,2015-12-01,7.61,2874.50,541,1960,HEMAVATHI-2015-12-01
36819,Hemavathi,2015,48,2015-12-02,7.50,2874.16,679,1850,HEMAVATHI-2015-12-02
36904,Hemavathi,2015,49,2015-12-03,7.39,2873.80,714,1850,HEMAVATHI-2015-12-03
36905,Hemavathi,2015,49,2015-12-04,7.30,2873.50,714,1850,HEMAVATHI-2015-12-04
36906,Hemavathi,2015,49,2015-12-05,7.20,2873.16,679,1850,HEMAVATHI-2015-12-05
36907,Hemavathi,2015,49,2015-12-06,7.10,2872.85,818,1850,HEMAVATHI-2015-12-06
36908,Hemavathi,2015,49,2015-12-07,6.98,2872.41,468,1900,HEMAVATHI-2015-12-07
36909,Hemavathi,2015,49,2015-12-08,6.86,2872,568,1900,HEMAVATHI-2015-12-08
36910,Hemavathi,2015,49,2015-12-09,6.74,2871.58,534,1900,HEMAVATHI-2015-12-09
36995,Hemavathi,2015,50,2015-12-10,6.62,2871.16,534,1900,HEMAVATHI-2015-12-10
36996,Hemavathi,2015,50,2015-12-11,6.53,2870.75,879,1900,HEMAVATHI-2015-12-11
36997,Hemavathi,2015,50,2015-12-12,6.45,2870.33,1057,1900,HEMAVATHI-2015-12-12
36998,Hemavathi,2015,50,2015-12-13,6.36,2869.81,847,1900,HEMAVATHI-2015-12-13
36999,Hemavathi,2015,50,2015-12-14,6.34,2869.70,281,475,HEMAVATHI-2015-12-14
37000,Hemavathi,2015,50,2015-12-15,6.33,2869.66,102,150,HEMAVATHI-2015-12-15
37001,Hemavathi,2015,50,2015-12-16,6.31,2869.58,158,290,HEMAVATHI-2015-12-16
37086,Hemavathi,2015,51,2015-12-17,6.30,2869.50,319,450,HEMAVATHI-2015-12-17
37087,Hemavathi,2015,51,2015-12-18,6.29,2869.45,281,350,HEMAVATHI-2015-12-18
37088,Hemavathi,2015,51,2015-12-19,6.28,2869.41,333,380,HEMAVATHI-2015-12-19
37089,Hemavathi,2015,51,2015-12-20,6.28,2869.39,395,400,HEMAVATHI-2015-12-20
37090,Hemavathi,2015,51,2015-12-21,6.28,2869.37,395,400,HEMAVATHI-2015-12-21
37091,Hemavathi,2015,51,2015-12-22,6.27,2869.35,395,400,HEMAVATHI-2015-12-22
37092,Hemavathi,2015,51,2015-12-23,6.27,2869.33,395,400,HEMAVATHI-2015-12-23
37181,Hemavathi,2015,52,2015-12-24,6.26,2869.29,513,560,HEMAVATHI-2015-12-24
37182,Hemavathi,2015,52,2015-12-25,6.25,2869.25,503,550,HEMAVATHI-2015-12-25
37183,Hemavathi,2015,52,2015-12-26,6.24,2869.20,322,400,HEMAVATHI-2015-12-26
37184,Hemavathi,2015,52,2015-12-27,6.24,2869.16,354,400,HEMAVATHI-2015-12-27
37185,Hemavathi,2015,52,2015-12-28,6.23,2869.12,354,400,HEMAVATHI-2015-12-28
37186,Hemavathi,2015,52,2015-12-29,6.23,2869.10,121,125,HEMAVATHI-2015-12-29
37187,Hemavathi,2015,52,2015-12-30,6.23,2869.10,163,125,HEMAVATHI-2015-12-30
37188,Hemavathi,2015,52,2015-12-31,6.23,2869.10,163,125,HEMAVATHI-2015-12-31
37281,Hemavathi,2014,28,2014-07-09,8.16,2876.09,670,250,HEMAVATHI-2014-07-09
37282,Hemavathi,2014,28,2014-07-10,8.19,2876.17,628,250,HEMAVATHI-2014-07-10
37283,Hemavathi,2014,28,2014-07-11,8.25,2876.34,105,250,HEMAVATHI-2014-07-11
37284,Hemavathi,2014,28,2014-07-12,8.38,2876.69,1762,250,HEMAVATHI-2014-07-12
37285,Hemavathi,2014,28,2014-07-13,8.67,2877.50,3695,250,HEMAVATHI-2014-07-13
37286,Hemavathi,2014,28,2014-07-14,9.38,2879.30,8525,250,HEMAVATHI-2014-07-14
37287,Hemavathi,2014,28,2014-07-15,10.44,2881.90,12545,250,HEMAVATHI-2014-07-15
37372,Hemavathi,2014,29,2014-07-16,11.17,2883.70,9654,1125,HEMAVATHI-2014-07-16
37373,Hemavathi,2014,29,2014-07-17,12.23,2886.30,13171,2864,HEMAVATHI-2014-07-17
37374,Hemavathi,2014,29,2014-07-18,12.93,2888,14148,6075,HEMAVATHI-2014-07-18
37375,Hemavathi,2014,29,2014-07-19,14.05,2890,14908,1828,HEMAVATHI-2014-07-19
37376,Hemavathi,2014,29,2014-07-20,15.74,2893,19865,250,HEMAVATHI-2014-07-20
37377,Hemavathi,2014,29,2014-07-21,17.57,2896.25,21499,250,HEMAVATHI-2014-07-21
37378,Hemavathi,2014,29,2014-07-22,19.26,2899.25,19874,250,HEMAVATHI-2014-07-22
37463,Hemavathi,2014,30,2014-07-23,21.52,2902.75,26525,0,HEMAVATHI-2014-07-23
37464,Hemavathi,2014,30,2014-07-24,23.59,2905.75,24239,0,HEMAVATHI-2014-07-24
37465,Hemavathi,2014,30,2014-07-25,25.68,2908.66,24562,0,HEMAVATHI-2014-07-25
37466,Hemavathi,2014,30,2014-07-26,27.06,2910.50,17986,1750,HEMAVATHI-2014-07-26
37467,Hemavathi,2014,30,2014-07-27,27.90,2911.59,12706,2750,HEMAVATHI-2014-07-27
37468,Hemavathi,2014,30,2014-07-28,28.89,2912.83,11876,0,HEMAVATHI-2014-07-28
37469,Hemavathi,2014,30,2014-07-29,29.91,2914.08,12110,0,HEMAVATHI-2014-07-29
37554,Hemavathi,2014,31,2014-07-30,30.86,2915.20,11355,250,HEMAVATHI-2014-07-30
37555,Hemavathi,2014,31,2014-07-31,32.16,2916.70,15414,250,HEMAVATHI-2014-07-31
37556,Hemavathi,2014,31,2014-08-01,33.70,2918.41,22388,4520,HEMAVATHI-2014-08-01
37557,Hemavathi,2014,31,2014-08-02,34.94,2919.75,22575,8096,HEMAVATHI-2014-08-02
37558,Hemavathi,2014,31,2014-08-03,36.05,2920.91,16876,3916,HEMAVATHI-2014-08-03
37559,Hemavathi,2014,31,2014-08-04,36.14,2921,16455,15350,HEMAVATHI-2014-08-04
37560,Hemavathi,2014,31,2014-08-05,36.14,2921,19034,18933,HEMAVATHI-2014-08-05
37645,Hemavathi,2014,32,2014-08-06,36.14,2921,19740,19639,HEMAVATHI-2014-08-06
37646,Hemavathi,2014,32,2014-08-07,36.14,2921,25276,25175,HEMAVATHI-2014-08-07
37647,Hemavathi,2014,32,2014-08-08,36.14,2921,22218,22119,HEMAVATHI-2014-08-08
37648,Hemavathi,2014,32,2014-08-09,36.14,2921,11451,11350,HEMAVATHI-2014-08-09
37649,Hemavathi,2014,32,2014-08-10,36.53,2921.41,9926,5238,HEMAVATHI-2014-08-10
37650,Hemavathi,2014,32,2014-08-11,36.66,2921.54,9511,7957,HEMAVATHI-2014-08-11
37651,Hemavathi,2014,32,2014-08-12,36.81,2921.70,6692,4803,HEMAVATHI-2014-08-12
37736,Hemavathi,2014,33,2014-08-13,36.92,2921.81,8255,6925,HEMAVATHI-2014-08-13
37737,Hemavathi,2014,33,2014-08-14,36.77,2921.66,5426,7004,HEMAVATHI-2014-08-14
37738,Hemavathi,2014,33,2014-08-15,36.92,2921.81,4311,2531,HEMAVATHI-2014-08-15
37739,Hemavathi,2014,33,2014-08-16,37.10,2922,4878,2650,HEMAVATHI-2014-08-16
37740,Hemavathi,2014,33,2014-08-17,37.06,2921.95,3343,3800,HEMAVATHI-2014-08-17
37741,Hemavathi,2014,33,2014-08-18,37.02,2921.91,3045,3390,HEMAVATHI-2014-08-18
37742,Hemavathi,2014,33,2014-08-19,37.07,2921.97,5284,4510,HEMAVATHI-2014-08-19
37827,Hemavathi,2014,34,2014-08-20,37.02,2921.91,4359,4927,HEMAVATHI-2014-08-20
37828,Hemavathi,2014,34,2014-08-21,37.04,2921.93,4691,4365,HEMAVATHI-2014-08-21
37829,Hemavathi,2014,34,2014-08-22,37.10,2922,5078,4187,HEMAVATHI-2014-08-22
37830,Hemavathi,2014,34,2014-08-23,37.10,2922,5958,5850,HEMAVATHI-2014-08-23
37831,Hemavathi,2014,34,2014-08-24,36.90,2921.79,2979,5220,HEMAVATHI-2014-08-24
37832,Hemavathi,2014,34,2014-08-25,36.88,2921.77,4055,4171,HEMAVATHI-2014-08-25
37833,Hemavathi,2014,34,2014-08-26,36.81,2921.70,3550,4225,HEMAVATHI-2014-08-26
37918,Hemavathi,2014,35,2014-08-27,36.74,2921.62,3452,4245,HEMAVATHI-2014-08-27
