SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
35091,K.R.S,2015,29,2015-07-16,30.53,108.80,2642,3732,K.R.S-2015-07-16
35092,K.R.S,2015,29,2015-07-17,30.27,108.53,2891,5776,K.R.S-2015-07-17
35093,K.R.S,2015,29,2015-07-18,29.69,107.93,2557,9126,K.R.S-2015-07-18
35094,K.R.S,2015,29,2015-07-19,29.19,107.40,3372,9033,K.R.S-2015-07-19
35095,K.R.S,2015,29,2015-07-20,29.76,108,15735,9035,K.R.S-2015-07-20
35096,K.R.S,2015,29,2015-07-21,30.97,109.25,23443,9214,K.R.S-2015-07-21
35097,K.R.S,2015,29,2015-07-22,31.55,109.83,16266,9460,K.R.S-2015-07-22
35182,K.R.S,2015,30,2015-07-23,31.68,109.96,12174,10543,K.R.S-2015-07-23
35183,K.R.S,2015,30,2015-07-24,31.47,109.75,9713,11992,K.R.S-2015-07-24
35184,K.R.S,2015,30,2015-07-25,31.12,109.40,7177,11065,K.R.S-2015-07-25
35185,K.R.S,2015,30,2015-07-26,30.73,109,5911,10375,K.R.S-2015-07-26
35186,K.R.S,2015,30,2015-07-27,30.34,108.60,5731,10087,K.R.S-2015-07-27
35187,K.R.S,2015,30,2015-07-28,29.90,108.15,5089,10005,K.R.S-2015-07-28
35188,K.R.S,2015,30,2015-07-29,29.47,107.70,5017,9853,K.R.S-2015-07-29
35273,K.R.S,2015,31,2015-08-02,28.23,106.37,1622,4690,K.R.S-2015-08-02
35274,K.R.S,2015,31,2015-08-03,27.91,106.02,1231,4832,K.R.S-2015-08-03
35275,K.R.S,2015,31,2015-08-04,27.55,105.63,888,4823,K.R.S-2015-08-04
35276,K.R.S,2015,31,2015-08-05,27.18,105.21,823,5067,K.R.S-2015-08-05
35277,K.R.S,2015,31,2015-07-30,29.08,107.28,5352,9820,K.R.S-2015-07-30
35278,K.R.S,2015,31,2015-07-31,28.72,106.90,3539,7543,K.R.S-2015-07-31
35279,K.R.S,2015,31,2015-08-01,28.51,106.67,2064,4393,K.R.S-2015-08-01
35364,K.R.S,2015,32,2015-08-06,27.18,105.21,823,5067,K.R.S-2015-08-06
35365,K.R.S,2015,32,2015-08-07,26.99,105,1383,3437,K.R.S-2015-08-07
35366,K.R.S,2015,32,2015-08-08,27.03,105.05,2662,2007,K.R.S-2015-08-08
35367,K.R.S,2015,32,2015-08-09,27.39,105.45,6311,2009,K.R.S-2015-08-09
35368,K.R.S,2015,32,2015-08-10,27.93,106.05,8417,2016,K.R.S-2015-08-10
35369,K.R.S,2015,32,2015-08-11,28.37,106.52,7188,2029,K.R.S-2015-08-11
35370,K.R.S,2015,32,2015-08-12,28.64,106.82,5381,2037,K.R.S-2015-08-12
35455,K.R.S,2015,33,2015-08-13,29.19,107.40,9332,5358,K.R.S-2015-08-13
35456,K.R.S,2015,33,2015-08-14,29.40,107.62,9991,7441,K.R.S-2015-08-14
35457,K.R.S,2015,33,2015-08-15,29.66,107.90,12953,9896,K.R.S-2015-08-15
35458,K.R.S,2015,33,2015-08-16,29.69,107.93,11558,11089,K.R.S-2015-08-16
35459,K.R.S,2015,33,2015-08-17,29.67,107.91,9994,10072,K.R.S-2015-08-17
35460,K.R.S,2015,33,2015-08-18,29.87,108.12,12206,9732,K.R.S-2015-08-18
35461,K.R.S,2015,33,2015-08-19,30,108.25,14201,12597,K.R.S-2015-08-19
35546,K.R.S,2015,34,2015-08-20,30,108.25,15030,14896,K.R.S-2015-08-20
35547,K.R.S,2015,34,2015-08-21,29.66,107.90,18324,14092,K.R.S-2015-08-21
35548,K.R.S,2015,34,2015-08-22,29.20,107.41,8333,13567,K.R.S-2015-08-22
35549,K.R.S,2015,34,2015-08-23,28.88,107.07,10742,14334,K.R.S-2015-08-23
35550,K.R.S,2015,34,2015-08-24,28.27,106.41,10295,17236,K.R.S-2015-08-24
35551,K.R.S,2015,34,2015-08-25,27.46,105.53,7334,16381,K.R.S-2015-08-25
35552,K.R.S,2015,34,2015-08-26,27.12,105.15,9343,13179,K.R.S-2015-08-26
35637,K.R.S,2015,35,2015-08-27,26.94,104.95,6959,8907,K.R.S-2015-08-27
35638,K.R.S,2015,35,2015-08-28,26.92,104.92,8208,8392,K.R.S-2015-08-28
35639,K.R.S,2015,35,2015-08-29,26.78,104.76,7250,8756,K.R.S-2015-08-29
35640,K.R.S,2015,35,2015-08-30,26.47,104.41,4367,7805,K.R.S-2015-08-30
35641,K.R.S,2015,35,2015-08-31,26.15,104.05,3382,6921,K.R.S-2015-08-31
35642,K.R.S,2015,35,2015-09-01,25.83,103.67,2585,6257,K.R.S-2015-09-01
35643,K.R.S,2015,35,2015-09-02,25.53,103.33,2317,5560,K.R.S-2015-09-02
35728,K.R.S,2015,36,2015-09-03,25.30,103.05,2234,4882,K.R.S-2015-09-03
35729,K.R.S,2015,36,2015-09-04,25.30,103.05,2500,2373,K.R.S-2015-09-04
35730,K.R.S,2015,36,2015-09-05,25.38,103.15,2851,1732,K.R.S-2015-09-05
35731,K.R.S,2015,36,2015-09-06,25.68,103.50,5331,1735,K.R.S-2015-09-06
35732,K.R.S,2015,36,2015-09-07,26.35,104.28,9673,1741,K.R.S-2015-09-07
35733,K.R.S,2015,36,2015-09-08,26.90,104.90,8186,1750,K.R.S-2015-09-08
35734,K.R.S,2015,36,2015-09-09,27.33,105.38,6867,1757,K.R.S-2015-09-09
35819,K.R.S,2015,37,2015-09-10,27.98,106.10,9431,1766,K.R.S-2015-09-10
35820,K.R.S,2015,37,2015-09-11,28.40,106.56,6955,1904,K.R.S-2015-09-11
35821,K.R.S,2015,37,2015-09-12,28.61,106.78,4755,2287,K.R.S-2015-09-12
35822,K.R.S,2015,37,2015-09-13,28.76,106.95,4241,2287,K.R.S-2015-09-13
35823,K.R.S,2015,37,2015-09-14,28.85,107.04,3407,2295,K.R.S-2015-09-14
35824,K.R.S,2015,37,2015-09-15,28.77,106.96,2849,3574,K.R.S-2015-09-15
35825,K.R.S,2015,37,2015-09-16,28.53,106.70,3463,6104,K.R.S-2015-09-16
35910,K.R.S,2015,38,2015-09-17,28.26,106.40,3405,6473,K.R.S-2015-09-17
35911,K.R.S,2015,38,2015-09-18,28.03,106.15,3470,6003,K.R.S-2015-09-18
35912,K.R.S,2015,38,2015-09-19,27.83,105.94,5068,7158,K.R.S-2015-09-19
35913,K.R.S,2015,38,2015-09-20,27.50,105.57,4564,8287,K.R.S-2015-09-20
35914,K.R.S,2015,38,2015-09-21,27.12,105.15,4014,8258,K.R.S-2015-09-21
35915,K.R.S,2015,38,2015-09-22,26.99,105,6802,8232,K.R.S-2015-09-22
35916,K.R.S,2015,38,2015-09-23,26.82,104.81,6419,8220,K.R.S-2015-09-23
36001,K.R.S,2015,39,2015-09-24,26.43,104.37,5403,9747,K.R.S-2015-09-24
36002,K.R.S,2015,39,2015-09-25,25.79,103.63,6808,14016,K.R.S-2015-09-25
36003,K.R.S,2015,39,2015-09-26,25.36,103.12,11072,15999,K.R.S-2015-09-26
36004,K.R.S,2015,39,2015-09-27,25.13,102.85,12627,15111,K.R.S-2015-09-27
36005,K.R.S,2015,39,2015-09-28,25.17,102.90,15042,14434,K.R.S-2015-09-28
36006,K.R.S,2015,39,2015-09-29,25.34,103.10,12980,10896,K.R.S-2015-09-29
36007,K.R.S,2015,39,2015-09-30,25.56,103.36,10343,7638,K.R.S-2015-09-30
36092,K.R.S,2015,40,2015-10-01,26.08,103.97,12700,6525,K.R.S-2015-10-01
36093,K.R.S,2015,40,2015-10-02,26.45,104.39,10510,6087,K.R.S-2015-10-02
36094,K.R.S,2015,40,2015-10-03,26.60,104.56,7219,5329,K.R.S-2015-10-03
36095,K.R.S,2015,40,2015-10-04,26.58,104.54,4381,4423,K.R.S-2015-10-04
36096,K.R.S,2015,40,2015-10-05,26.99,105,9310,4472,K.R.S-2015-10-05
36097,K.R.S,2015,40,2015-10-06,27.44,105.50,8458,3082,K.R.S-2015-10-06
36098,K.R.S,2015,40,2015-10-07,28.18,106.32,9215,418,K.R.S-2015-10-07
36183,K.R.S,2015,41,2015-10-08,28.66,106.84,6160,80358,K.R.S-2015-10-08
36184,K.R.S,2015,41,2015-10-09,28.98,107.18,4298,80729,K.R.S-2015-10-09
36185,K.R.S,2015,41,2015-10-10,29.34,107.56,4785,81142,K.R.S-2015-10-10
36186,K.R.S,2015,41,2015-10-11,29.63,107.87,4152,81501,K.R.S-2015-10-11
36187,K.R.S,2015,41,2015-10-12,30,108.25,5374,81965,K.R.S-2015-10-12
36188,K.R.S,2015,41,2015-10-13,30.37,108.63,5417,82433,K.R.S-2015-10-13
36189,K.R.S,2015,41,2015-10-14,30.58,108.85,4559,82827,K.R.S-2015-10-14
36274,K.R.S,2015,42,2015-10-15,30.50,108.77,3467,4187,K.R.S-2015-10-15
36275,K.R.S,2015,42,2015-10-16,30.37,108.63,3795,5187,K.R.S-2015-10-16
36276,K.R.S,2015,42,2015-10-17,30.16,108.42,3006,5185,K.R.S-2015-10-17
36277,K.R.S,2015,42,2015-10-18,29.98,108.23,3223,5177,K.R.S-2015-10-18
36278,K.R.S,2015,42,2015-10-19,29.71,107.95,2224,5174,K.R.S-2015-10-19
36279,K.R.S,2015,42,2015-10-20,29.43,107.65,2055,5165,K.R.S-2015-10-20
36280,K.R.S,2015,42,2015-10-21,29.17,107.38,2381,5163,K.R.S-2015-10-21
36365,K.R.S,2015,43,2015-10-22,28.89,107.08,2044,5154,K.R.S-2015-10-22
36366,K.R.S,2015,43,2015-10-23,28.59,106.76,1876,5146,K.R.S-2015-10-23
36367,K.R.S,2015,43,2015-10-24,28.28,106.43,1784,5140,K.R.S-2015-10-24
36368,K.R.S,2015,43,2015-10-25,27.94,106.06,1348,5132,K.R.S-2015-10-25
36369,K.R.S,2015,43,2015-10-26,27.58,105.66,1305,5323,K.R.S-2015-10-26
36370,K.R.S,2015,43,2015-10-27,27.25,105.29,1625,5317,K.R.S-2015-10-27
36371,K.R.S,2015,43,2015-10-28,26.93,104.93,1743,5313,K.R.S-2015-10-28
36456,K.R.S,2015,44,2015-10-29,26.88,104.88,4305,4652,K.R.S-2015-10-29
36457,K.R.S,2015,44,2015-10-30,26.74,104.72,3560,5025,K.R.S-2015-10-30
36458,K.R.S,2015,44,2015-10-31,26.62,104.58,3596,4858,K.R.S-2015-10-31
36459,K.R.S,2015,44,2015-11-01,26.47,104.41,3286,4853,K.R.S-2015-11-01
36460,K.R.S,2015,44,2015-11-02,26.72,104.70,6862,3558,K.R.S-2015-11-02
36461,K.R.S,2015,44,2015-11-03,27.39,105.45,10491,2617,K.R.S-2015-11-03
36462,K.R.S,2015,44,2015-11-04,28.15,106.28,12069,3210,K.R.S-2015-11-04
36547,K.R.S,2015,45,2015-11-05,29.04,107.24,12000,1542,K.R.S-2015-11-05
36548,K.R.S,2015,45,2015-11-06,29.93,108.18,10942,460,K.R.S-2015-11-06
36549,K.R.S,2015,45,2015-11-07,30.30,108.56,4883,474,K.R.S-2015-11-07
36550,K.R.S,2015,45,2015-11-08,30.58,108.85,3880,481,K.R.S-2015-11-08
36551,K.R.S,2015,45,2015-11-09,30.77,109.04,3274,985,K.R.S-2015-11-09
36552,K.R.S,2015,45,2015-11-10,31.04,109.32,4485,1118,K.R.S-2015-11-10
36553,K.R.S,2015,45,2015-11-11,31.40,109.68,4793,505,K.R.S-2015-11-11
36638,K.R.S,2015,46,2015-11-12,31.80,110.08,5508,738,K.R.S-2015-11-12
36639,K.R.S,2015,46,2015-11-13,32.10,110.37,4392,825,K.R.S-2015-11-13
36640,K.R.S,2015,46,2015-11-14,32.21,110.48,3273,1825,K.R.S-2015-11-14
36641,K.R.S,2015,46,2015-11-15,32.38,110.65,4290,2137,K.R.S-2015-11-15
36642,K.R.S,2015,46,2015-11-16,32.61,110.89,4883,2141,K.R.S-2015-11-16
36643,K.R.S,2015,46,2015-11-17,32.74,111,3880,2196,K.R.S-2015-11-17
36644,K.R.S,2015,46,2015-11-18,32.59,110.86,2616,4114,K.R.S-2015-11-18
36729,K.R.S,2015,47,2015-11-19,32.42,110.69,3397,5248,K.R.S-2015-11-19
36730,K.R.S,2015,47,2015-11-20,32.40,110.67,3669,3752,K.R.S-2015-11-20
36731,K.R.S,2015,47,2015-11-21,32.34,110.61,3197,3752,K.R.S-2015-11-21
36732,K.R.S,2015,47,2015-11-22,32.35,110.62,2832,2562,K.R.S-2015-11-22
36733,K.R.S,2015,47,2015-11-23,32.40,110.67,3083,2349,K.R.S-2015-11-23
36734,K.R.S,2015,47,2015-11-24,32.49,110.76,3560,2349,K.R.S-2015-11-24
36735,K.R.S,2015,47,2015-11-25,32.54,110.81,3089,2350,K.R.S-2015-11-25
36820,K.R.S,2015,48,2015-11-26,32.48,110.75,2294,2850,K.R.S-2015-11-26
36821,K.R.S,2015,48,2015-11-27,32.33,110.60,1985,3601,K.R.S-2015-11-27
36822,K.R.S,2015,48,2015-11-28,32.12,110.39,2026,4348,K.R.S-2015-11-28
36823,K.R.S,2015,48,2015-11-29,31.87,110.15,1661,4336,K.R.S-2015-11-29
36824,K.R.S,2015,48,2015-11-30,31.65,109.93,1912,4333,K.R.S-2015-11-30
36825,K.R.S,2015,48,2015-12-01,31.44,109.72,2043,4321,K.R.S-2015-12-01
36826,K.R.S,2015,48,2015-12-02,31.33,109.61,2603,3720,K.R.S-2015-12-02
36911,K.R.S,2015,49,2015-12-03,31.33,109.61,2587,2439,K.R.S-2015-12-03
36912,K.R.S,2015,49,2015-12-04,31.47,109.75,2416,659,K.R.S-2015-12-04
36913,K.R.S,2015,49,2015-12-05,31.62,109.90,2532,659,K.R.S-2015-12-05
36914,K.R.S,2015,49,2015-12-06,31.72,110,1962,664,K.R.S-2015-12-06
36915,K.R.S,2015,49,2015-12-07,31.80,110.08,1768,675,K.R.S-2015-12-07
36916,K.R.S,2015,49,2015-12-08,31.88,110.16,1768,675,K.R.S-2015-12-08
36917,K.R.S,2015,49,2015-12-09,31.97,110.25,1886,675,K.R.S-2015-12-09
37002,K.R.S,2015,50,2015-12-10,31.87,110.15,1910,2935,K.R.S-2015-12-10
37003,K.R.S,2015,50,2015-12-11,31.64,109.92,1794,4329,K.R.S-2015-12-11
37004,K.R.S,2015,50,2015-12-12,31.36,109.64,1744,4816,K.R.S-2015-12-12
37005,K.R.S,2015,50,2015-12-13,31.10,109.38,1969,4811,K.R.S-2015-12-13
37006,K.R.S,2015,50,2015-12-14,30.82,109.10,1728,4799,K.R.S-2015-12-14
37007,K.R.S,2015,50,2015-12-15,30.58,108.85,2105,4791,K.R.S-2015-12-15
37008,K.R.S,2015,50,2015-12-16,30.31,108.57,1791,4787,K.R.S-2015-12-16
37093,K.R.S,2015,51,2015-12-17,30.06,108.31,1634,4406,K.R.S-2015-12-17
37094,K.R.S,2015,51,2015-12-18,29.80,108.05,1305,4077,K.R.S-2015-12-18
37095,K.R.S,2015,51,2015-12-19,29.64,107.88,1214,2946,K.R.S-2015-12-19
37096,K.R.S,2015,51,2015-12-20,29.52,107.75,1176,2469,K.R.S-2015-12-20
37097,K.R.S,2015,51,2015-12-21,29.28,107.50,1358,3965,K.R.S-2015-12-21
37098,K.R.S,2015,51,2015-12-22,29.03,107.23,1131,3957,K.R.S-2015-12-22
37099,K.R.S,2015,51,2015-12-23,28.81,107,1068,3456,K.R.S-2015-12-23
37189,K.R.S,2015,52,2015-12-24,28.68,106.86,580,1948,K.R.S-2015-12-24
37190,K.R.S,2015,52,2015-12-25,28.57,106.74,791,1945,K.R.S-2015-12-25
37191,K.R.S,2015,52,2015-12-26,28.47,106.63,898,1945,K.R.S-2015-12-26
37192,K.R.S,2015,52,2015-12-27,28.36,106.51,790,1944,K.R.S-2015-12-27
37193,K.R.S,2015,52,2015-12-28,28.27,106.41,996,1937,K.R.S-2015-12-28
37194,K.R.S,2015,52,2015-12-29,28.21,106.35,1421,1934,K.R.S-2015-12-29
37195,K.R.S,2015,52,2015-12-30,28.12,106.25,1250,2191,K.R.S-2015-12-30
37196,K.R.S,2015,52,2015-12-31,28.01,106.13,1036,2191,K.R.S-2015-12-31
37288,K.R.S,2014,28,2014-07-09,11.66,81.92,301,351,K.R.S-2014-07-09
37289,K.R.S,2014,28,2014-07-10,11.74,82.10,302,352,K.R.S-2014-07-10
37290,K.R.S,2014,28,2014-07-11,11.85,82.32,303,353,K.R.S-2014-07-11
37291,K.R.S,2014,28,2014-07-12,11.93,82.50,305,355,K.R.S-2014-07-12
37292,K.R.S,2014,28,2014-07-13,12.10,82.85,306,356,K.R.S-2014-07-13
37293,K.R.S,2014,28,2014-07-14,12.59,83.85,310,360,K.R.S-2014-07-14
37294,K.R.S,2014,28,2014-07-15,14.04,86.65,1453,1503,K.R.S-2014-07-15
37379,K.R.S,2014,29,2014-07-16,15.58,89.40,24579,6602,K.R.S-2014-07-16
37380,K.R.S,2014,29,2014-07-17,16.73,91.30,25747,12423,K.R.S-2014-07-17
37381,K.R.S,2014,29,2014-07-18,18.20,93.60,27506,10381,K.R.S-2014-07-18
37382,K.R.S,2014,29,2014-07-19,19.76,95.90,29190,10964,K.R.S-2014-07-19
37383,K.R.S,2014,29,2014-07-20,21.02,97.65,26211,11525,K.R.S-2014-07-20
37384,K.R.S,2014,29,2014-07-21,22.61,99.75,24649,6138,K.R.S-2014-07-21
37385,K.R.S,2014,29,2014-07-22,24.75,102.40,26167,1340,K.R.S-2014-07-22
37470,K.R.S,2014,30,2014-07-23,27.17,105.20,33132,200,K.R.S-2014-07-23
37471,K.R.S,2014,30,2014-07-24,29.19,107.40,30129,200,K.R.S-2014-07-24
37472,K.R.S,2014,30,2014-07-25,31.52,109.80,34956,200,K.R.S-2014-07-25
37473,K.R.S,2014,30,2014-07-26,33.31,111.55,32359,200,K.R.S-2014-07-26
37474,K.R.S,2014,30,2014-07-27,34.42,112.60,25656,200,K.R.S-2014-07-27
37475,K.R.S,2014,30,2014-07-28,34.85,113,17941,200,K.R.S-2014-07-28
37476,K.R.S,2014,30,2014-07-29,35.55,113.65,18797,200,K.R.S-2014-07-29
37561,K.R.S,2014,31,2014-07-30,35.94,114,12548,7974,K.R.S-2014-07-30
37562,K.R.S,2014,31,2014-07-31,36.33,114.35,12730,8049,K.R.S-2014-07-31
37563,K.R.S,2014,31,2014-08-01,36.72,114.70,13977,9297,K.R.S-2014-08-01
37564,K.R.S,2014,31,2014-08-02,38.49,116.25,30191,9517,K.R.S-2014-08-02
37565,K.R.S,2014,31,2014-08-03,40.87,118.25,44163,16423,K.R.S-2014-08-03
37566,K.R.S,2014,31,2014-08-04,42.10,119.25,34617,20181,K.R.S-2014-08-04
37567,K.R.S,2014,31,2014-08-05,44.98,121.50,46964,13514,K.R.S-2014-08-05
37652,K.R.S,2014,32,2014-08-06,48.34,124,47057,7986,K.R.S-2014-08-06
37653,K.R.S,2014,32,2014-08-07,49.45,124.80,43058,29930,K.R.S-2014-08-07
37654,K.R.S,2014,32,2014-08-08,49.24,124.65,58945,61157,K.R.S-2014-08-08
37655,K.R.S,2014,32,2014-08-09,47.86,123.65,48881,64709,K.R.S-2014-08-09
37656,K.R.S,2014,32,2014-08-10,47.65,123.50,29045,31213,K.R.S-2014-08-10
37657,K.R.S,2014,32,2014-08-11,48.40,124.05,16115,7196,K.R.S-2014-08-11
37658,K.R.S,2014,32,2014-08-12,49.17,124.60,15166,6075,K.R.S-2014-08-12
37743,K.R.S,2014,33,2014-08-13,49.45,124.80,11355,7917,K.R.S-2014-08-13
37744,K.R.S,2014,33,2014-08-14,49.45,124.80,12269,12062,K.R.S-2014-08-14
37745,K.R.S,2014,33,2014-08-15,49.45,124.80,17335,17127,K.R.S-2014-08-15
37746,K.R.S,2014,33,2014-08-16,49.45,124.80,11909,11701,K.R.S-2014-08-16
37747,K.R.S,2014,33,2014-08-17,49.33,124.71,7382,8628,K.R.S-2014-08-17
37748,K.R.S,2014,33,2014-08-18,49.17,124.60,4606,6175,K.R.S-2014-08-18
37749,K.R.S,2014,33,2014-08-19,49.21,124.63,6868,6175,K.R.S-2014-08-19
37834,K.R.S,2014,34,2014-08-20,49.17,124.60,5882,6175,K.R.S-2014-08-20
37835,K.R.S,2014,34,2014-08-21,49.03,124.50,4751,6175,K.R.S-2014-08-21
37836,K.R.S,2014,34,2014-08-22,48.80,124.33,3621,6175,K.R.S-2014-08-22
37837,K.R.S,2014,34,2014-08-23,48.49,124.11,2813,6175,K.R.S-2014-08-23
37838,K.R.S,2014,34,2014-08-24,48.25,123.94,3662,6161,K.R.S-2014-08-24
37839,K.R.S,2014,34,2014-08-25,48.10,123.83,4569,6119,K.R.S-2014-08-25
37840,K.R.S,2014,34,2014-08-26,47.83,123.63,3146,6119,K.R.S-2014-08-26
37925,K.R.S,2014,35,2014-08-27,47.52,123.40,2659,6107,K.R.S-2014-08-27
37926,K.R.S,2014,35,2014-08-28,47.15,123.13,1989,6069,K.R.S-2014-08-28
37927,K.R.S,2014,35,2014-08-29,46.77,122.85,1906,6057,K.R.S-2014-08-29
37928,K.R.S,2014,35,2014-08-30,46.43,122.60,2332,6018,K.R.S-2014-08-30
37929,K.R.S,2014,35,2014-08-31,46.19,122.42,3405,6007,K.R.S-2014-08-31
37930,K.R.S,2014,35,2014-09-01,46.34,122.53,7857,5985,K.R.S-2014-09-01
37931,K.R.S,2014,35,2014-09-02,47.43,123.34,18885,6031,K.R.S-2014-09-02
38016,K.R.S,2014,36,2014-09-03,48.89,124.40,23227,6121,K.R.S-2014-09-03
38017,K.R.S,2014,36,2014-09-04,49.45,124.80,19283,12615,K.R.S-2014-09-04
38018,K.R.S,2014,36,2014-09-05,49.45,124.80,17435,17227,K.R.S-2014-09-05
38019,K.R.S,2014,36,2014-09-06,49.45,124.80,17435,17227,K.R.S-2014-09-06
38020,K.R.S,2014,36,2014-09-07,49.45,124.80,15133,14925,K.R.S-2014-09-07
38021,K.R.S,2014,36,2014-09-08,49.45,124.80,10067,9859,K.R.S-2014-09-08
38022,K.R.S,2014,36,2014-09-09,49.45,124.80,12830,12622,K.R.S-2014-09-09
38107,K.R.S,2014,37,2014-09-10,49.45,124.80,15593,15385,K.R.S-2014-09-10
38108,K.R.S,2014,37,2014-09-11,49.45,124.80,12830,12622,K.R.S-2014-09-11
38109,K.R.S,2014,37,2014-09-12,49.45,124.80,7304,7096,K.R.S-2014-09-12
38110,K.R.S,2014,37,2014-09-13,49.45,124.80,6383,6175,K.R.S-2014-09-13
38111,K.R.S,2014,37,2014-09-14,49.45,124.80,6383,6175,K.R.S-2014-09-14
38112,K.R.S,2014,37,2014-09-15,49.45,124.80,6383,6175,K.R.S-2014-09-15
38113,K.R.S,2014,37,2014-09-16,49.45,124.80,6383,6175,K.R.S-2014-09-16
38198,K.R.S,2014,38,2014-09-17,49.42,124.78,6060,6175,K.R.S-2014-09-17
38199,K.R.S,2014,38,2014-09-18,49.34,124.72,5414,6175,K.R.S-2014-09-18
38200,K.R.S,2014,38,2014-09-19,49.20,124.62,4768,6175,K.R.S-2014-09-19
38201,K.R.S,2014,38,2014-09-20,49.03,124.50,4445,6175,K.R.S-2014-09-20
38202,K.R.S,2014,38,2014-09-21,48.87,124.38,4445,6175,K.R.S-2014-09-21
38203,K.R.S,2014,38,2014-09-22,48.66,124.23,3960,6175,K.R.S-2014-09-22
38204,K.R.S,2014,38,2014-09-23,48.47,124.10,4283,6175,K.R.S-2014-09-23
38289,K.R.S,2014,39,2014-09-24,48.54,124.15,7116,6100,K.R.S-2014-09-24
38290,K.R.S,2014,39,2014-09-25,49.45,124.80,15735,5027,K.R.S-2014-09-25
38291,K.R.S,2014,39,2014-09-26,49.45,124.80,14358,14151,K.R.S-2014-09-26
38292,K.R.S,2014,39,2014-09-27,49.45,124.80,19807,19600,K.R.S-2014-09-27
38293,K.R.S,2014,39,2014-09-28,49.45,124.80,14139,13930,K.R.S-2014-09-28
38294,K.R.S,2014,39,2014-09-29,49.45,124.80,8076,7867,K.R.S-2014-09-29
38295,K.R.S,2014,39,2014-09-30,49.45,124.80,6810,6601,K.R.S-2014-09-30
38380,K.R.S,2014,40,2014-10-01,49.45,124.80,11415,11206,K.R.S-2014-10-01
38381,K.R.S,2014,40,2014-10-02,49.45,124.80,10657,10400,K.R.S-2014-10-02
38382,K.R.S,2014,40,2014-10-03,49.45,124.80,6283,6025,K.R.S-2014-10-03
38383,K.R.S,2014,40,2014-10-04,49.45,124.80,6283,6025,K.R.S-2014-10-04
38384,K.R.S,2014,40,2014-10-05,49.45,124.80,6283,6025,K.R.S-2014-10-05
38385,K.R.S,2014,40,2014-10-06,49.33,124.71,226,6100,K.R.S-2014-10-06
38386,K.R.S,2014,40,2014-10-07,49.31,124.69,225,6000,K.R.S-2014-10-07
38471,K.R.S,2014,41,2014-10-08,49.40,124.76,7723,6175,K.R.S-2014-10-08
38472,K.R.S,2014,41,2014-10-09,49.45,124.80,5212,4309,K.R.S-2014-10-09
38473,K.R.S,2014,41,2014-10-10,49.45,124.80,7628,7371,K.R.S-2014-10-10
38474,K.R.S,2014,41,2014-10-11,49.45,124.80,11732,11476,K.R.S-2014-10-11
38475,K.R.S,2014,41,2014-10-12,49.45,124.80,12653,12397,K.R.S-2014-10-12
38476,K.R.S,2014,41,2014-10-13,49.45,124.80,12653,12397,K.R.S-2014-10-13
38477,K.R.S,2014,41,2014-10-14,49.45,124.80,8048,7792,K.R.S-2014-10-14
38562,K.R.S,2014,42,2014-10-15,49.45,124.80,5285,5029,K.R.S-2014-10-15
38563,K.R.S,2014,42,2014-10-16,49.38,124.75,4478,5029,K.R.S-2014-10-16
38564,K.R.S,2014,42,2014-10-17,49.26,124.66,1990,3187,K.R.S-2014-10-17
38565,K.R.S,2014,42,2014-10-18,49.13,124.57,3579,4777,K.R.S-2014-10-18
38566,K.R.S,2014,42,2014-10-19,49.06,124.52,4225,4777,K.R.S-2014-10-19
38567,K.R.S,2014,42,2014-10-20,49.05,124.51,4571,4477,K.R.S-2014-10-20
38568,K.R.S,2014,42,2014-10-21,49.05,124.51,4433,4177,K.R.S-2014-10-21
38653,K.R.S,2014,43,2014-10-22,49.02,124.49,4109,4177,K.R.S-2014-10-22
38654,K.R.S,2014,43,2014-10-23,49.01,124.48,4271,4177,K.R.S-2014-10-23
38655,K.R.S,2014,43,2014-10-24,48.88,124.39,2979,4177,K.R.S-2014-10-24
38656,K.R.S,2014,43,2014-10-25,48.80,124.33,3463,4177,K.R.S-2014-10-25
38657,K.R.S,2014,43,2014-10-26,48.89,124.40,5314,3679,K.R.S-2014-10-26
38658,K.R.S,2014,43,2014-10-27,49.07,124.53,6284,4177,K.R.S-2014-10-27
38659,K.R.S,2014,43,2014-10-28,49.35,124.73,7663,4177,K.R.S-2014-10-28
38744,K.R.S,2014,44,2014-10-29,49.45,124.80,5152,3773,K.R.S-2014-10-29
38745,K.R.S,2014,44,2014-10-30,49.45,124.80,4275,4019,K.R.S-2014-10-30
38746,K.R.S,2014,44,2014-10-31,49.45,124.80,4275,4019,K.R.S-2014-10-31
38747,K.R.S,2014,44,2014-11-01,49.45,124.80,3354,3098,K.R.S-2014-11-01
38748,K.R.S,2014,44,2014-11-02,49.45,124.80,2385,2177,K.R.S-2014-11-02
38749,K.R.S,2014,44,2014-11-03,49.45,124.80,2385,2177,K.R.S-2014-11-03
38750,K.R.S,2014,44,2014-11-04,49.45,124.80,2385,2177,K.R.S-2014-11-04
38835,K.R.S,2014,45,2014-11-05,49.45,124.80,2385,2177,K.R.S-2014-11-05
38836,K.R.S,2014,45,2014-11-06,49.41,124.77,2276,2552,K.R.S-2014-11-06
38837,K.R.S,2014,45,2014-11-07,49.31,124.70,2006,2927,K.R.S-2014-11-07
